id,rating,genres,countries,runtime,title,poster,original_language,overview,release_year,streaming_services
tt0017136,82.0,"Drama, Science Fiction",Germany,149,Metropolis,https://image.tmdb.org/t/p/original/pxbGZewX327IbTvrCVRJgcLJTSQ.jpg,de,"In a futuristic city sharply divided between the rich and the poor, the son of the city's mastermind meets a prophet who predicts the coming of a savior to mediate their differences.",1927,"Amazon Instant Video, Google Play, iTunes"
tt0066999,75.5,"Action, Crime, Thriller",United States,102,Dirty Harry,https://image.tmdb.org/t/p/original/scl2JDHzYoIEs5xyYy5ITCfyY0G.jpg,en,"When a madman dubbed 'Scorpio' terrorizes San Francisco, hard-nosed cop, Harry Callahan – famous for his take-no-prisoners approach to law enforcement – is tasked with hunting down the psychopath. Harry eventually collars Scorpio in the process of rescuing a kidnap victim, only to see him walk on technicalities. Now, the maverick detective is determined to nail the maniac himself.",1971,"Amazon Instant Video, iTunes, Google Play, HBO Max"
tt0088680,75.0,"Comedy, Thriller, Drama, Crime",United States,97,After Hours,https://image.tmdb.org/t/p/original/9NyT0qHwVDsazubfSwLxt6fR7Ym.jpg,en,An ordinary word processor has the worst night of his life after he agrees to visit a girl in Soho whom he met that evening at a coffee shop.,1985,"iTunes, Google Play, Amazon Instant Video, Showtime"
tt2181931,74.5,"Comedy, Drama, Family",India,134,English Vinglish,https://image.tmdb.org/t/p/original/ccEVR8sf18psGH5daio9y7OGu93.jpg,hi,"In the United States for the first time, an Indian housewife with a limited command of English turns Manhattan into her personal language school.",2012,"Google Play, iTunes, ZEE5"
tt0405159,80.0,"Drama, 5",United States,132,Million Dollar Baby,https://image.tmdb.org/t/p/original/mVqE0CaURUkiIXzHPOLVbTjAXFy.jpg,en,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",2004,"Google Play, Amazon Instant Video, iTunes, HBO Max"
tt2948372,80.5,"Animation, Family, Comedy, Fantasy, Drama, Adventure",United States,101,Soul,https://image.tmdb.org/t/p/original/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg,en,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",2020,"Google Play, Amazon Instant Video, iTunes, Disney+"
tt0037884,77.5,"Drama, 2",United States,101,The Lost Weekend,https://image.tmdb.org/t/p/original/5fZWKQREZ3QVNjBKMLa7NmqufnE.jpg,en,"Don Birnam, a long-time alcoholic, has been sober for ten days and appears to be over the worst... but his craving has just become more insidious. Evading a country weekend planned by his brother and girlfriend, he begins a four-day bender that just might be his last - one way or another.",1945,"Amazon Instant Video, Google Play, iTunes"
tt0066921,82.5,"Science Fiction, Drama, Crime","United Kingdom, United States",137,A Clockwork Orange,https://image.tmdb.org/t/p/original/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,en,"In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",1971,"iTunes, Google Play, Amazon Instant Video, Netflix, HBO Max"
tt0072431,79.5,Comedy,United States,106,Young Frankenstein,https://image.tmdb.org/t/p/original/c6335WJCZO8NK5wehHk5sA9Cypv.jpg,en,"A young neurosurgeon inherits the castle of his grandfather, the famous Dr. Victor von Frankenstein. In the castle he finds a funny hunchback, a pretty lab assistant and the elderly housekeeper. Young Frankenstein believes that the work of his grandfather was delusional, but when he discovers the book where the mad doctor described his reanimation experiment, he suddenly changes his mind.",1974,"Amazon Prime Video, HBO Max"
tt0107653,75.5,"Drama, Comedy",United Kingdom,131,Naked,https://image.tmdb.org/t/p/original/xOx8xig7zywnLhqEzSdnhzg97va.jpg,en,An unemployed Brit vents his rage on unsuspecting strangers as he embarks on a nocturnal London odyssey.,1993,
tt0172495,83.5,"Action, Drama, Adventure","United Kingdom, United States",155,Gladiator,https://image.tmdb.org/t/p/original/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,en,"In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos.  Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor.  As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed.  He escapes, but is captured by slave traders.  Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences.",2000,"nan, Paramount+"
tt0851578,77.0,"Animation, Drama, Mystery, Science Fiction, Fantasy",Japan,90,Paprika,https://image.tmdb.org/t/p/original/bLUUr474Go1DfeN1HLjE3rnZXBq.jpg,ja,"When a machine that allows therapists to enter their patient's dreams is stolen, all hell breaks loose. Only a young female therapist can stop it: Paprika.",2006,"iTunes, Google Play, Amazon Instant Video"
tt0090967,75.0,"Crime, Drama, Comedy","Germany, United States",106,Down by Law,https://image.tmdb.org/t/p/original/4IyxoUQ7BB5kcSd7gASe2dTyWu7.jpg,en,"A disc jockey, a pimp and an Italian tourist escape from jail in New Orleans.",1986,"iTunes, Amazon Instant Video, HBO Max"
tt1431045,78.0,"Action, Adventure, Comedy",United States,108,Deadpool,https://image.tmdb.org/t/p/original/zq8Cl3PNIDGU3iWNRoc5nEZ6pCe.jpg,en,"The origin story of former Special Forces operative turned mercenary Wade Wilson, who, after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",2016,"Disney+, Amazon Instant Video, Google Play, iTunes"
tt0053946,79.0,"Drama, History, 1",United States,128,Inherit the Wind,https://image.tmdb.org/t/p/original/7oaHcF0gCOt2lKaT2zajhajP0Zo.jpg,en,"Schoolteacher Bertram Cates is arrested for teaching his students Darwin's theory of evolution. The case receives national attention and one of the newspaper reporters, E.K. Hornbeck, arranges to bring in renowned defense attorney and atheist Henry Drummond to defend Cates. The prosecutor, Matthew Brady is a former presidential candidate, famous evangelist, and old adversary of Drummond.",1960,"iTunes, Google Play, Amazon Instant Video"
tt0361862,76.0,"Thriller, Drama","France, Spain, United Kingdom, United States",101,The Machinist,https://image.tmdb.org/t/p/original/diAYqR4xdF9Hnj7qun6DEQhRrT2.jpg,en,"Trevor, an insomniac lathe operator, experiences unusual occurrences at work and home. A strange man follows him everywhere, but no one else seems to notice him.",2004,"Google Play, Amazon Instant Video, iTunes, Amazon Prime Video, Paramount+"
tt2395469,76.5,"Drama, Music",India,156,Gully Boy,https://image.tmdb.org/t/p/original/4RE7TD5TqEXbPKyUHcn7CSeMlrJ.jpg,hi,A coming-of-age story based on the lives of street rappers in Mumbai.,2019,"Amazon Prime Video, Google Play, iTunes"
tt0030993,76.5,"Comedy, Drama, Romance",United States,126,You Can't Take It with You,https://image.tmdb.org/t/p/original/9JltqbDyWstYW6gnvqDO6L5bOrx.jpg,en,"Alice, the only relatively normal member of the eccentric Sycamore family, falls in love with Tony Kirby, but his wealthy banker father and snobbish mother strongly disapprove of the match. When the Kirbys are invited to dinner to become better acquainted with their future in-laws, things don't turn out the way Alice had hoped.",1938,"Amazon Instant Video, Google Play, iTunes"
tt0089881,81.0,"Action, Drama, History, War","Japan, France",160,Ran,https://image.tmdb.org/t/p/original/iYQcDhuHrdPOHLUUxXaFChFrc97.jpg,ja,"With Ran, legendary director Akira Kurosawa reimagines Shakespeare's King Lear as a singular historical epic set in sixteenth-century Japan. Majestic in scope, the film is Kurosawa's late-life masterpiece, a profound examination of the folly of war and the crumbling of one family under the weight of betrayal, greed, and the insatiable thirst for power.",1985,"iTunes, Google Play, Amazon Instant Video"
tt1250777,73.5,"Action, Crime","United Kingdom, United States",117,Kick-Ass,https://image.tmdb.org/t/p/original/8citjdBmjddZjlPsAHEyCKwGVvD.jpg,en,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.",2010,"Amazon Instant Video, iTunes, Google Play, HBO Max"
tt1535109,76.5,"Action, Drama, Thriller, 1, Crime",United States,134,Captain Phillips,https://image.tmdb.org/t/p/original/2x8ida0rHokUv80Ah4eBNb2eXas.jpg,en,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",2013,
tt0200087,74.5,"Action, Drama, Thriller",India,174,Sarfarosh,https://image.tmdb.org/t/p/original/pu7ykvptVV3hEPuf2soqoCwyJMl.jpg,hi,"When terrorists kill a cop's brother and disable his father, he fights back against the smuggling of guns and drugs which plagues his country.",1999,
tt1069238,79.0,Drama,Japan,130,Departures,https://image.tmdb.org/t/p/original/mms4nMZuPYOyEengRxCaEk7SXMd.jpg,ja,"Daigo, a cellist, is laid off from his orchestra and moves with his wife back to his small hometown where the living is cheaper. Thinking he’s applying for a job at a travel agency he finds he’s being interviewed for work with departures of a more permanent nature – as an undertaker’s assistant.",2008,Google Play
tt0069293,79.0,"Drama, Science Fiction, Mystery",,167,Solaris,https://image.tmdb.org/t/p/original/nVS59KVITySXPFV7ABRJrEYVJ3d.jpg,ru,A psychologist is sent to a space station orbiting a planet called Solaris to investigate the death of a doctor and the mental problems of cosmonauts on the station. He soon discovers that the water on the planet is a type of brain which brings out repressed memories and obsessions.,1972,"Amazon Instant Video, Google Play, iTunes, HBO Max"
tt0042593,77.0,"Thriller, Mystery, Drama, Romance, 2",United States,94,In a Lonely Place,https://image.tmdb.org/t/p/original/mR72XsO7EQu3uH8TeqPxMd9V8mW.jpg,en,An aspiring actress begins to suspect that her temperamental and mentally impaired boyfriend is a murderer.,1950,"Amazon Instant Video, Google Play, iTunes"
tt0026778,76.0,"Comedy, Music, 4",United States,96,A Night at the Opera,https://image.tmdb.org/t/p/original/A4YDGfJwaG7aMxDVrVJsOHJ7ufK.jpg,en,The Marx Brothers take on high society and the opera world to bring two lovers together. A sly business manager and two wacky friends of two opera singers help them achieve success while humiliating their stuffy and snobbish enemies.,1935,"iTunes, Amazon Instant Video, Google Play"
tt0079417,76.5,Drama,United States,105,Kramer vs. Kramer,https://image.tmdb.org/t/p/original/6IVQjDTbr7pXx2AR8jovbYwpyiF.jpg,en,"Ted Kramer is a career man for whom his work comes before his family. His wife Joanna cannot take this anymore, so she decides to leave him. Ted is now faced with the tasks of housekeeping and taking care of himself and their young son Billy.",1979,"iTunes, Google Play, Amazon Instant Video, Paramount+, Showtime"
tt0947798,78.0,"Drama, Thriller, Horror",United States,108,Black Swan,https://image.tmdb.org/t/p/original/8XYghKF0xkxp5A7QtK2F5vffdpZ.jpg,en,A journey through the psyche of a young ballerina whose starring role as the duplicitous swan queen turns out to be a part for which she becomes frighteningly perfect.,2010,"Amazon Instant Video, Google Play, iTunes"
tt0057115,80.5,"Adventure, Drama, History, Thriller, War",United States,173,The Great Escape,https://image.tmdb.org/t/p/original/gBH4H8UMFxl139HaLz6lRuvsel8.jpg,en,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",1963,"iTunes, Google Play, Amazon Instant Video, HBO Max"
tt0405508,76.0,"Comedy, Drama, History, Crime",India,157,Rang De Basanti,https://image.tmdb.org/t/p/original/f1bF8CHzEu621bPSIg6XiUNAabh.jpg,hi,"After a group of friends graduate from Delhi University, they listlessly haunt their old campus, until a British filmmaker casts them in a film she's making about freedom fighters under British rule. Although the group is largely apolitical, the tragic death of a friend owing to local government corruption awakens their patriotism. Inspired by the freedom fighters they represent in the film, the friends collectively decide to avenge the killing.",2006,Netflix
tt0079944,81.5,"Science Fiction, Drama",,162,Stalker,https://image.tmdb.org/t/p/original/lUE0Bp7wH0EterJ44qMRsqtKFnp.jpg,ru,"Near a gray and unnamed city is the Zone, a place guarded by barbed wire and soldiers, and where the normal laws of physics are victim to frequent anomalies. A stalker guides two men into the Zone, specifically to an area in which deep-seated desires are granted.",1979,"iTunes, Google Play, Amazon Instant Video, HBO Max"
