imdbID,tmdbID,imdbRating,tmdbRating,genres,countries,year,runtime,title,overview,originalLanguage,posterURLs.original,streamingInfo.disney.us.added,streamingInfo.disney.us.leaving,streamingInfo.paramount.us.added,streamingInfo.paramount.us.leaving,streamingInfo.showtime.us.added,streamingInfo.showtime.us.leaving,streamingInfo.hulu.us.added,streamingInfo.hulu.us.leaving,streamingInfo.netflix.us.added,streamingInfo.netflix.us.leaving,streamingInfo.prime.us.added,streamingInfo.prime.us.leaving,streamingInfo.hbo.us.added,streamingInfo.hbo.us.leaving,streamingInfo.zee5.us.added,streamingInfo.zee5.us.leaving,streamingInfo.peacock.us.added,streamingInfo.peacock.us.leaving,streamingInfo.starz.us.added,streamingInfo.starz.us.leaving,streamingInfo.mubi.us.added,streamingInfo.mubi.us.leaving,streamingInfo.apple.us.added,streamingInfo.apple.us.leaving
tt0408664,2517,80,79,Drama,['JP'],2004,141,Nobody Knows,"In a small Tokyo apartment, twelve-year-old Akira must care for his younger siblings after their mother leaves them and shows no sign of returning.",ja,https://image.tmdb.org/t/p/original/kDUUdWrbBBVqzSmm27pHFJcTvCU.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0071129,7857,79,79,"Comedy, Drama",['IT'],1973,123,Amarcord,"In an Italian seaside town, young Titta gets into trouble with his friends and watches various local eccentrics as they engage in often absurd behavior. Frequently clashing with his stern father and defended by his doting mother, Titta witnesses the actions of a wide range of characters, from his extended family to Fascist loyalists to sensual women, with certain moments shifting into fantastical scenarios.",it,https://image.tmdb.org/t/p/original/s6e5B6ty6xjLUjCgephOVjnpFnR.jpg,,,,,,,,,,,,,1655513130.0,0.0,,,,,,,,,,
tt0087544,81,80,79,"Animation, Adventure, Science Fiction",['JP'],1984,117,Nausicaä of the Valley of the Wind,"After a global war, the seaside kingdom known as the Valley of the Wind remains one of the last strongholds on Earth untouched by a poisonous jungle and the powerful insects that guard it. Led by the courageous Princess Nausicaä, the people of the Valley engage in an epic struggle to restore the bond between humanity and Earth.",ja,https://image.tmdb.org/t/p/original/sIpcATxMrKHRRUJAGI5UIUT7XMG.jpg,,,,,,,,,,,,,1655513046.0,16851599990.0,,,,,,,,,,
tt0120815,857,86,82,"Drama, War",['US'],1998,169,Saving Private Ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",en,https://image.tmdb.org/t/p/original/1wY4psJ5NVEhCuOYROwLH2XExM2.jpg,,,1653946445.0,1672549200.0,,,,,,,,,,,,,,,,,,,,
tt0880502,2014,77,71,Drama,"['DE', 'TR']",2007,122,The Edge of Heaven,"The lives of six German-Turkish immigrants are drawn together by circumstance: An old man and a prostitute forging a partnership, a young scholar reconciling his past, two young women falling in love, and a mother putting the shattered pieces of her life back together.",de,https://image.tmdb.org/t/p/original/oyJTRfxvbjz223626iMuDlZo4b8.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0454921,1402,80,79,"1, Drama",['US'],2006,117,The Pursuit of Happyness,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,en,https://image.tmdb.org/t/p/original/f6l9rghSHORkWLurUGJhaKAiyjY.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt1255953,46738,83,80,"Drama, Mystery","['CA', 'FR']",2010,131,Incendies,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",fr,https://image.tmdb.org/t/p/original/zQdcNGCi4aVIv02wMHaTWlF7M2w.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt2119532,324786,81,81,"1, Drama, History","['AU', 'US']",2016,139,Hacksaw Ridge,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",en,https://image.tmdb.org/t/p/original/jhWbYeUNOA5zAb6ufK6pXQFXqTX.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0083946,9343,80,76,"Adventure, Drama","['DE', 'PE']",1982,157,Fitzcarraldo,"Fitzcarraldo is a dreamer who plans to build an opera house in Iquitos, in the Peruvian Amazon, so, in order to finance his project, he embarks on an epic adventure to collect rubber, a very profitable product, in a remote and unexplored region of the rainforest.",de,https://image.tmdb.org/t/p/original/oBCnYEKcg1rMhr5JjDnrRpilvDd.jpg,,,,,,,,,,,,,,,,,1668698426.0,32503715940.0,,,,,,
tt0107818,9800,77,77,Drama,['US'],1993,126,Philadelphia,Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries.,en,https://image.tmdb.org/t/p/original/tFe5Yoo5zT495okA49bq1vPPkiV.jpg,,,,,,,1662804814.0,1672559940.0,,,,,,,,,,,,,,,,
tt0084503,12104,80,79,"Drama, Fantasy, Music",['GB'],1982,95,Pink Floyd: The Wall,A troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,en,https://image.tmdb.org/t/p/original/aElHyIdF5jmctFGhlhhaPFsbBJC.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt8633462,728118,80,76,"Drama, History, War","['DE', 'AT', 'BA', 'FR', 'NL', 'NO', 'PL', 'RO', 'TR']",2021,104,"Quo Vadis, Aida?","Bosnia, July 1995. Aida is a translator for the UN in the small town of Srebrenica. When the Serbian army takes over the town, her family is among the thousands of citizens looking for shelter in the UN camp. As an insider to the negotiations Aida has access to crucial information that she needs to interpret. What is at the horizon for her family and people – rescue or death? Which move should she take?",sr,https://image.tmdb.org/t/p/original/qDI0jKg1mFtsfoUnwhH7OX1om1L.jpg,,,,,,,1652642277.0,1712646000.0,,,,,,,,,,,,,,,,
tt0114388,4584,77,74,"Drama, Romance",['GB'],1995,136,Sense and Sensibility,"Rich Mr. Dashwood dies, leaving his second wife and her daughters poor by the rules of inheritance. Two daughters are the titular opposites.",en,https://image.tmdb.org/t/p/original/cBK2yL3HqhFvIVd7lLtazWlRZPR.jpg,,,1667597580.0,1675227600.0,1667341253.0,1675209540.0,,,,,,,,,,,,,,,,,,
tt0079470,583,80,77,Comedy,['GB'],1979,94,Life of Brian,"Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs.",en,https://image.tmdb.org/t/p/original/lSSA64WF0M0BXnjwr2quMh6shCl.jpg,,,,,,,,,1602832523.0,0.0,,,,,,,,,,,,,,
tt0181875,786,79,74,"Adventure, Drama",['US'],2000,122,Almost Famous,"In 1973, 15-year-old William Miller's unabashed love of music and aspiration to become a rock journalist lands him an assignment from Rolling Stone magazine to interview and tour with the up-and-coming band, Stillwater.",en,https://image.tmdb.org/t/p/original/3rrkyLYbgLj84AYvjhdcJot4JPx.jpg,,,1667599984.0,1675227600.0,1667341544.0,1675209540.0,,,,,,,,,,,,,,,,,,
tt0245844,11362,77,76,"Action, Adventure, Drama",['US'],2002,131,The Count of Monte Cristo,"Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.",en,https://image.tmdb.org/t/p/original/ifMgDAUXVQLY4DeOu3VTTi55jSP.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt7725596,547654,79,73,"Comedy, Drama",['IN'],2018,125,Badhaai Ho,A 25-year-old man tries to suppress his embarrassment when his mother announces that she is pregnant.,hi,https://image.tmdb.org/t/p/original/1RCzZkjxnL9MiAOP4oQQm63Ku0p.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt3417422,244049,83,77,"Crime, Thriller",['IN'],2013,164,Drishyam,"Georgekutty lives a happy life with his wife and daughters. Things take a turn when his daughter gets indecently filmed using a hidden camera, by the son of a police inspector.",ml,https://image.tmdb.org/t/p/original/7d8GLneJkF81q1POdK7VUrjWafX.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt10431500,637920,82,82,Drama,['TR'],2019,132,Miracle in Cell No. 7,"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.",tr,https://image.tmdb.org/t/p/original/bOth4QmNyEkalwahfPCfiXjNh1r.jpg,,,,,,,,,1645556073.0,0.0,,,,,,,,,,,,,,
tt2582846,222935,77,76,"Drama, Romance",['US'],2014,126,The Fault in Our Stars,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",en,https://image.tmdb.org/t/p/original/ep7dF4QR4Mm39LI958V0XbwE0hK.jpg,1632496587.0,0.0,,,,,,,,,,,1659585954.0,16908732000.0,,,,,,,,,,
tt0414387,4348,78,80,"Drama, Romance","['FR', 'GB', 'US']",2005,127,Pride & Prejudice,"A story of love and life among the landed English gentry during the Georgian era. Mr. Bennet is a gentleman living in Hertfordshire with his overbearing wife and five daughters, but if he dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",en,https://image.tmdb.org/t/p/original/sGjIvtVvTlWnia2zfJfHz81pZ9Q.jpg,,,,,,,,,,,,,,,,,1667314949.0,1672567140.0,,,,,,
tt0499549,19995,78,75,"Action, Adventure, Fantasy","['US', 'GB']",2009,162,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",en,https://image.tmdb.org/t/p/original/jRXYjXNq0Cs2TcJjLkki24MLp7u.jpg,1652529283.0,0.0,,,,,,,,,,,,,,,,,,,,,,
tt0038890,307,80,80,"Drama, Thriller, War",['IT'],1945,103,"Rome, Open City","During the Nazi occupation of Rome in 1944, the leader of the Resistance is chased by the Nazis as he seeks refuge and a way to escape.",it,https://image.tmdb.org/t/p/original/ijGV4v8JxgbNzgEhqKdzHdaZn8a.jpg,,,,,,,,,,,,,1655508659.0,17277551990.0,,,,,,,,,,
tt0039628,11881,79,73,"Comedy, Drama, Family",['US'],1947,96,Miracle on 34th Street,"Kris Kringle, seemingly the embodiment of Santa Claus, is asked to portray the jolly old fellow at Macy's following his performance in the Thanksgiving Day parade. His portrayal is so complete that many begin to question if he truly is Santa Claus, while others question his sanity.",en,https://image.tmdb.org/t/p/original/qyAc9X9XHloIqy3oJbbZ44Cw0Hm.jpg,1667854198.0,0.0,,,,,,,,,,,1655504188.0,16646076000.0,,,,,,,,,,
tt0300140,12093,78,76,"Crime, Drama","['DK', 'SE']",2002,109,Lilya 4-ever,"Lilja lives in poverty and dreams of a better life. Her mother moves to the United States and abandons her to her aunt, who neglects her. Lilja hangs out with her friends, Natasha and Volodya, who is suicidal. Desperate for money, she starts working as a prostitute, and later meets Andrei. He offers her a good job in Sweden, but when Lilja arrives her life quickly enters a downward spiral.",sv,https://image.tmdb.org/t/p/original/5i1uhvcdv2Iogx0Bb1znvUmkCvN.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0086197,9549,78,74,"Adventure, 1, Drama",['US'],1983,193,The Right Stuff,"A chronicle of the original Mercury astronauts in the formation of America's space program: Alan Shepherd, the first American in space; Gus Grissom, the benighted astronaut for whom nothing works out as planned; John Glenn, the straight-arrow 'boy scout' of the bunch who was the first American to orbit the earth; and the remaining pilots: Deke Slayton, Scott Carpenter, Wally Schirra, and Gordon Cooper.",en,https://image.tmdb.org/t/p/original/btqTjNRxecYgQ1FGfVlLqSSNjz.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0107048,137,81,75,"Comedy, Drama, Fantasy",['US'],1993,101,Groundhog Day,"A narcissistic TV weatherman, along with his attractive-but-distant producer, and his mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.",en,https://image.tmdb.org/t/p/original/fyuhkgPQSXiToYMQ3bIk2uVoulb.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0058946,17295,81,79,"Drama, War","['IT', 'DZ']",1966,121,The Battle of Algiers,Tracing the struggle of the Algerian Front de Liberation Nationale to gain freedom from French colonial rule as seen through the eyes of Ali from his start as a petty thief to his rise to prominence in the organisation and capture by the French in 1957. The film traces the rebels' struggle and the increasingly extreme measures taken by the French government to quell the revolt.,it,https://image.tmdb.org/t/p/original/1eEN4ubAFB4N2Rl9syqPVCcwrGG.jpg,,,,,,,,,,,,,1655506864.0,17277551400.0,,,,,,,,,,
tt0318462,1653,78,74,"Adventure, 1, Drama","['AR', 'BR', 'CL', 'FR', 'DE', 'PE', 'GB', 'US']",2004,126,The Motorcycle Diaries,"Based on the journals of Che Guevara, leader of the Cuban Revolution. In his memoirs, Guevara recounts adventures he and best friend Alberto Granado had while crossing South America by motorcycle in the early 1950s.",es,https://image.tmdb.org/t/p/original/qz2aBYT8CAiJYvX4fRZpJ5G0Oz1.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0472043,1579,78,75,"Action, Adventure, Drama",['US'],2006,139,Apocalypto,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",en,https://image.tmdb.org/t/p/original/cBFQsU1LDBEOl0Ik0cygeB6wCLE.jpg,,,,,,,,,,,1653931023.0,0.0,,,,,1667489752.0,32503715940.0,,,,,,
tt0091605,192,77,74,"Drama, Mystery, Thriller","['DE', 'FR', 'IT']",1986,130,The Name of the Rose,"14th-century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence – which is considerable.",en,https://image.tmdb.org/t/p/original/d6dlbTBb3N7nXDz7tQslDJs2jgv.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt1032846,2009,79,75,Drama,"['BE', 'RO']",2007,114,"4 Months, 3 Weeks and 2 Days",Two college roommates have 24 hours to make the ultimate choice as they finalize arrangements for a black market abortion.,ro,https://image.tmdb.org/t/p/original/kwV7rP0wgcfui8QzcXZ6ga273cB.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt5186714,375315,77,72,Drama,"['FR', 'IR']",2016,125,The Salesman,"Forced out of their apartment due to dangerous works on a neighboring building, Emad and Rana move into a new flat in the center of Tehran. An incident linked to the previous tenant will dramatically change the young couple’s life.",fa,https://image.tmdb.org/t/p/original/z2AFU8rv7HmNosDvnVcMrG7OlVN.jpg,,,,,,,,,,,1653431619.0,0.0,,,,,,,,,,,,
tt12361974,791373,80,82,"Action, Adventure, Fantasy",['US'],2021,242,Zack Snyder's Justice League,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",en,https://image.tmdb.org/t/p/original/tnAuB8q5vv7Ax9UAEje5Xi4BXik.jpg,,,,,,,,,,,,,1668841056.0,0.0,,,,,,,,,,
tt0109830,13,88,84,"Drama, Romance",['US'],1994,142,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",en,https://image.tmdb.org/t/p/original/saHP97rTPS5eLmrLQEcANmKrsFl.jpg,,,1667595156.0,1669870800.0,,,,,,,,,,,,,,,,,,,,
tt0032551,596,81,78,Drama,['US'],1940,129,The Grapes of Wrath,"Tom Joad returns to his home after a jail sentence to find his family kicked out of their farm due to foreclosure. He catches up with them on his Uncle’s farm, and joins them the next day as they head for California and a new life... Hopefully.",en,https://image.tmdb.org/t/p/original/eUcxMVBIA0Jg8l1RGUqycrc3eIQ.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0063227,18988,79,74,"1, Drama, History",['GB'],1968,134,The Lion in Winter,Henry II and his estranged queen battle over the choice of an heir.,en,https://image.tmdb.org/t/p/original/xcOcwbejB0T8HzapOizUwi6HZTi.jpg,,,,,,,,,,,,,,,,,,,,,,,,
